node1	node2	dirnode1	dirnode2	dir	logFCnode1	logFCnode2	fdrnode1	fdrnode2	pairs
hsa-miR-222-3p	IRX5	up	down	o	2.32216649244537	-1.03746800587526	2.79620625045934e-09	0.00246251706555264	hsa-miR-222-3p|IRX5
hsa-miR-214-5p	IRX5	up	down	o	1.91961956778384	-1.03746800587526	0.00454491154594367	0.00246251706555264	hsa-miR-214-5p|IRX5
hsa-miR-221-3p	IRX5	up	down	o	2.43421120327137	-1.03746800587526	1.28106882081471e-05	0.00246251706555264	hsa-miR-221-3p|IRX5
IGLC2	ITK	up	up	u	2.61101477021537	1.23396503367005	0.00245479150918301	0.0116897546575383	IGLC2|ITK
LCK	ITK	up	up	u	1.23513728857034	1.23396503367005	0.00643223611569782	0.0116897546575383	LCK|ITK
IGLC6	ITK	up	up	u	2.90550094438991	1.23396503367005	0.00115390168968066	0.0116897546575383	IGLC6|ITK
IGKV4-1	ITK	up	up	u	2.85056775579267	1.23396503367005	0.00070356196373004	0.0116897546575383	IGKV4-1|ITK
IGHV2-5	ITK	up	up	u	1.19039662384072	1.23396503367005	0.0381957453086016	0.0116897546575383	IGHV2-5|ITK
IGKV1D-16	ITK	up	up	u	2.72294358669483	1.23396503367005	0.00139973247615749	0.0116897546575383	IGKV1D-16|ITK
hsa-miR-346	KCNA3	down	up	o	-2.42229222689031	1.38083322371768	0.0159030879156636	0.000128434542106009	hsa-miR-346|KCNA3
CD3D	KCNA3	up	up	u	1.63685039987555	1.38083322371768	0.00111450258202015	0.000128434542106009	CD3D|KCNA3
hsa-miR-15b-5p	KCNE4	up	down	o	4.97247406727533	-1.65170265674653	2.00451162953537e-15	0.0251703290738832	hsa-miR-15b-5p|KCNE4
hsa-miR-424-5p	KCNE4	up	down	o	1.37889015670152	-1.65170265674653	0.0178484444091234	0.0251703290738832	hsa-miR-424-5p|KCNE4
hsa-miR-331-3p	KCNE4	up	down	o	2.57354701954965	-1.65170265674653	3.00578584051972e-06	0.0251703290738832	hsa-miR-331-3p|KCNE4
hsa-miR-26a-5p	KCNE4	up	down	o	3.46962061718514	-1.65170265674653	3.58101944166065e-10	0.0251703290738832	hsa-miR-26a-5p|KCNE4
hsa-miR-16-5p	KCNE4	up	down	o	4.82426185666549	-1.65170265674653	1.10235248731121e-10	0.0251703290738832	hsa-miR-16-5p|KCNE4
hsa-miR-342-3p	KCNE4	up	down	o	1.72956319365378	-1.65170265674653	0.000374805688391166	0.0251703290738832	hsa-miR-342-3p|KCNE4
hsa-miR-26b-5p	KCNE4	up	down	o	4.91580206477167	-1.65170265674653	2.37451653056682e-10	0.0251703290738832	hsa-miR-26b-5p|KCNE4
hsa-miR-195-5p	KCNE4	up	down	o	2.87896722943219	-1.65170265674653	2.3058518970595e-06	0.0251703290738832	hsa-miR-195-5p|KCNE4
hsa-let-7a-5p	KIAA1467	up	down	o	6.85277046416897	-1.54929847166426	1.56043436476651e-11	0.0099641672807164	hsa-let-7a-5p|KIAA1467
hsa-miR-125a-5p	KIAA1467	up	down	o	1.68740999157085	-1.54929847166426	0.000733624510390954	0.0099641672807164	hsa-miR-125a-5p|KIAA1467
hsa-let-7c-5p	KIAA1467	up	down	o	1.4866635960895	-1.54929847166426	0.0124605340430998	0.0099641672807164	hsa-let-7c-5p|KIAA1467
hsa-miR-23a-3p	KIAA1467	up	down	o	1.4247409440254	-1.54929847166426	0.0070585365734708	0.0099641672807164	hsa-miR-23a-3p|KIAA1467
hsa-let-7d-5p	KIAA1467	up	down	o	2.68287919159188	-1.54929847166426	4.39959323441806e-07	0.0099641672807164	hsa-let-7d-5p|KIAA1467
hsa-miR-98-5p	KIAA1467	up	down	o	4.25013694010836	-1.54929847166426	1.37940842662244e-08	0.0099641672807164	hsa-miR-98-5p|KIAA1467
hsa-let-7e-5p	KIAA1467	up	down	o	3.76970392106381	-1.54929847166426	1.04242976397723e-06	0.0099641672807164	hsa-let-7e-5p|KIAA1467
hsa-miR-23b-3p	KIAA1467	up	down	o	2.69167714887179	-1.54929847166426	0.00031269282621455	0.0099641672807164	hsa-miR-23b-3p|KIAA1467
hsa-let-7f-5p	KIAA1467	up	down	o	4.68996034309944	-1.54929847166426	8.41863405724535e-11	0.0099641672807164	hsa-let-7f-5p|KIAA1467
hsa-let-7g-5p	KIAA1467	up	down	o	2.88230015261241	-1.54929847166426	2.06928865084643e-07	0.0099641672807164	hsa-let-7g-5p|KIAA1467
hsa-miR-494-3p	KLRC4	down	up	o	-2.33786094593974	1.20675148840187	5.62113054088687e-05	0.0213030418804026	hsa-miR-494-3p|KLRC4
hsa-miR-299-5p	LAMP3	down	up	o	-1.83699644938534	1.27852261624513	0.0159817196485335	0.0342031357944878	hsa-miR-299-5p|LAMP3
CD3D	LCK	up	up	u	1.63685039987555	1.23513728857034	0.00111450258202015	0.00643223611569782	CD3D|LCK
CD5	LCK	up	up	u	1.432054327607	1.23513728857034	0.00183737361688782	0.00643223611569782	CD5|LCK
SH2D1A	LCK	up	up	u	1.11737059054842	1.23513728857034	0.00197064953403878	0.00643223611569782	SH2D1A|LCK
hsa-miR-103a-3p	LDLRAD2	down	up	o	-3.35069678149035	1.03717932731684	1.34436001595048e-05	0.00872834045851984	hsa-miR-103a-3p|LDLRAD2
TNFSF14	LTB	up	up	u	1.29197291714654	1.87833701656735	0.00328693771607896	0.00070356196373004	TNFSF14|LTB
hsa-miR-146a-5p	LTB	down	up	o	-1.16595538914752	1.87833701656735	0.00945756173771955	0.00070356196373004	hsa-miR-146a-5p|LTB
LCK	MS4A1	up	up	u	1.23513728857034	1.86210552608587	0.00643223611569782	0.00201197329793369	LCK|MS4A1
hsa-miR-376a-3p	NABP1	down	up	o	-1.6130334639498	1.09442645538858	0.00398137103687086	0.00056971937506326	hsa-miR-376a-3p|NABP1
hsa-miR-136-5p	NABP1	down	up	o	-2.31365745924243	1.09442645538858	6.20146844688987e-08	0.00056971937506326	hsa-miR-136-5p|NABP1
hsa-miR-494-3p	NABP1	down	up	o	-2.33786094593974	1.09442645538858	5.62113054088687e-05	0.00056971937506326	hsa-miR-494-3p|NABP1
hsa-miR-29b-3p	NKAIN1	up	down	o	2.37529301367963	-2.13565251776095	1.04242976397723e-06	0.00622156511221561	hsa-miR-29b-3p|NKAIN1
hsa-miR-330-3p	NKAIN1	up	down	o	2.00956361925975	-2.13565251776095	1.91899091014658e-06	0.00622156511221561	hsa-miR-330-3p|NKAIN1
hsa-miR-29a-3p	NKAIN1	up	down	o	1.91785065753981	-2.13565251776095	3.59238433403265e-05	0.00622156511221561	hsa-miR-29a-3p|NKAIN1
hsa-miR-138-5p	NKAIN1	up	down	o	2.3039445076118	-2.13565251776095	4.97767346812169e-05	0.00622156511221561	hsa-miR-138-5p|NKAIN1
hsa-miR-27b-3p	NKAIN1	up	down	o	1.46974073633405	-2.13565251776095	7.46655174176041e-05	0.00622156511221561	hsa-miR-27b-3p|NKAIN1
hsa-miR-340-5p	NKAIN1	up	down	o	3.16852799292164	-2.13565251776095	2.90774795958271e-11	0.00622156511221561	hsa-miR-340-5p|NKAIN1
hsa-miR-130b-3p	NPNT	up	down	o	1.98140856193589	-1.44400748685053	1.1976390859012e-05	0.0142031031483257	hsa-miR-130b-3p|NPNT
hsa-miR-454-3p	NPNT	up	down	o	4.50005439382554	-1.44400748685053	2.69850385175126e-14	0.0142031031483257	hsa-miR-454-3p|NPNT
hsa-miR-32-5p	NPNT	up	down	o	1.56839286843817	-1.44400748685053	0.0101974178348863	0.0142031031483257	hsa-miR-32-5p|NPNT
hsa-miR-301a-3p	NPNT	up	down	o	3.52143008055101	-1.44400748685053	2.89912394589841e-08	0.0142031031483257	hsa-miR-301a-3p|NPNT
hsa-miR-34c-5p	NPNT	up	down	o	1.45947258621476	-1.44400748685053	0.0112535500494988	0.0142031031483257	hsa-miR-34c-5p|NPNT
hsa-miR-130a-3p	NPNT	up	down	o	4.81665550802557	-1.44400748685053	1.17734008840052e-09	0.0142031031483257	hsa-miR-130a-3p|NPNT
hsa-miR-190b	NPNT	up	down	o	1.6799191839069	-1.44400748685053	0.0105424436344854	0.0142031031483257	hsa-miR-190b|NPNT
hsa-miR-200c-3p	NPNT	up	down	o	1.91333375013737	-1.44400748685053	1.04242976397723e-06	0.0142031031483257	hsa-miR-200c-3p|NPNT
hsa-miR-200b-3p	NPNT	up	down	o	2.67064576456097	-1.44400748685053	1.55715538752753e-06	0.0142031031483257	hsa-miR-200b-3p|NPNT
hsa-miR-301b-3p	NPNT	up	down	o	1.96264467674135	-1.44400748685053	0.000370057985067336	0.0142031031483257	hsa-miR-301b-3p|NPNT
hsa-miR-340-5p	NPNT	up	down	o	3.16852799292164	-1.44400748685053	2.90774795958271e-11	0.0142031031483257	hsa-miR-340-5p|NPNT
hsa-miR-429	NPNT	up	down	o	2.47641845589544	-1.44400748685053	1.25877542258942e-05	0.0142031031483257	hsa-miR-429|NPNT
S1PR4	NPY1R	up	down	o	1.67275662753577	-2.83505468810876	0.000619822504735688	0.00761559730543996	S1PR4|NPY1R
C3	NPY1R	up	down	o	1.32979191839762	-2.83505468810876	0.00529636717469501	0.00761559730543996	C3|NPY1R
CXCL13	NPY1R	up	down	o	2.87181181416536	-2.83505468810876	0.000754528324868007	0.00761559730543996	CXCL13|NPY1R
CCL21	NPY1R	up	down	o	1.43075326315072	-2.83505468810876	0.0483128574181585	0.00761559730543996	CCL21|NPY1R
CCL5	NPY1R	up	down	o	1.4934479397018	-2.83505468810876	0.00506774710417861	0.00761559730543996	CCL5|NPY1R
CXCR6	NPY1R	up	down	o	1.1516434543097	-2.83505468810876	0.0110065042640036	0.00761559730543996	CXCR6|NPY1R
hsa-let-7f-5p	PARD6B	up	down	o	4.68996034309944	-1.73872184639692	8.41863405724535e-11	0.00190055448492138	hsa-let-7f-5p|PARD6B
hsa-let-7c-5p	PARD6B	up	down	o	1.4866635960895	-1.73872184639692	0.0124605340430998	0.00190055448492138	hsa-let-7c-5p|PARD6B
hsa-miR-374a-5p	PARD6B	up	down	o	1.89447560990763	-1.73872184639692	1.05828222269153e-05	0.00190055448492138	hsa-miR-374a-5p|PARD6B
hsa-miR-320b	PARD6B	up	down	o	1.35910833364961	-1.73872184639692	0.010754973667569	0.00190055448492138	hsa-miR-320b|PARD6B
hsa-let-7a-5p	PARD6B	up	down	o	6.85277046416897	-1.73872184639692	1.56043436476651e-11	0.00190055448492138	hsa-let-7a-5p|PARD6B
hsa-let-7e-5p	PARD6B	up	down	o	3.76970392106381	-1.73872184639692	1.04242976397723e-06	0.00190055448492138	hsa-let-7e-5p|PARD6B
hsa-miR-200b-3p	PARD6B	up	down	o	2.67064576456097	-1.73872184639692	1.55715538752753e-06	0.00190055448492138	hsa-miR-200b-3p|PARD6B
hsa-miR-17-5p	PARD6B	up	down	o	7.72607561490113	-1.73872184639692	8.42790169517066e-17	0.00190055448492138	hsa-miR-17-5p|PARD6B
hsa-miR-106a-5p	PARD6B	up	down	o	4.34717349894865	-1.73872184639692	1.66642512358709e-11	0.00190055448492138	hsa-miR-106a-5p|PARD6B
hsa-let-7g-5p	PARD6B	up	down	o	2.88230015261241	-1.73872184639692	2.06928865084643e-07	0.00190055448492138	hsa-let-7g-5p|PARD6B
hsa-miR-106b-5p	PARD6B	up	down	o	2.30723835627468	-1.73872184639692	9.41435398421369e-09	0.00190055448492138	hsa-miR-106b-5p|PARD6B
hsa-miR-23a-3p	PARD6B	up	down	o	1.4247409440254	-1.73872184639692	0.0070585365734708	0.00190055448492138	hsa-miR-23a-3p|PARD6B
hsa-miR-27b-3p	PARD6B	up	down	o	1.46974073633405	-1.73872184639692	7.46655174176041e-05	0.00190055448492138	hsa-miR-27b-3p|PARD6B
hsa-miR-195-5p	PARD6B	up	down	o	2.87896722943219	-1.73872184639692	2.3058518970595e-06	0.00190055448492138	hsa-miR-195-5p|PARD6B
hsa-miR-23b-3p	PARD6B	up	down	o	2.69167714887179	-1.73872184639692	0.00031269282621455	0.00190055448492138	hsa-miR-23b-3p|PARD6B
hsa-miR-15b-5p	PARD6B	up	down	o	4.97247406727533	-1.73872184639692	2.00451162953537e-15	0.00190055448492138	hsa-miR-15b-5p|PARD6B
hsa-miR-20b-5p	PARD6B	up	down	o	4.44689665014361	-1.73872184639692	3.35177105090826e-13	0.00190055448492138	hsa-miR-20b-5p|PARD6B
hsa-miR-16-5p	PARD6B	up	down	o	4.82426185666549	-1.73872184639692	1.10235248731121e-10	0.00190055448492138	hsa-miR-16-5p|PARD6B
hsa-miR-582-5p	PARD6B	up	down	o	3.51083312157301	-1.73872184639692	0.0373386463374746	0.00190055448492138	hsa-miR-582-5p|PARD6B
hsa-miR-98-5p	PARD6B	up	down	o	4.25013694010836	-1.73872184639692	1.37940842662244e-08	0.00190055448492138	hsa-miR-98-5p|PARD6B
hsa-miR-196b-5p	PARD6B	up	down	o	3.04793095549512	-1.73872184639692	1.53517515515265e-07	0.00190055448492138	hsa-miR-196b-5p|PARD6B
hsa-miR-200c-3p	PARD6B	up	down	o	1.91333375013737	-1.73872184639692	1.04242976397723e-06	0.00190055448492138	hsa-miR-200c-3p|PARD6B
hsa-let-7d-5p	PARD6B	up	down	o	2.68287919159188	-1.73872184639692	4.39959323441806e-07	0.00190055448492138	hsa-let-7d-5p|PARD6B
hsa-miR-18a-5p	PARD6B	up	down	o	5.20380312632682	-1.73872184639692	5.66670838817961e-11	0.00190055448492138	hsa-miR-18a-5p|PARD6B
hsa-miR-424-5p	PARD6B	up	down	o	1.37889015670152	-1.73872184639692	0.0178484444091234	0.00190055448492138	hsa-miR-424-5p|PARD6B
hsa-miR-20a-5p	PARD6B	up	down	o	5.37388813738188	-1.73872184639692	2.90774795958271e-11	0.00190055448492138	hsa-miR-20a-5p|PARD6B
hsa-miR-429	PARD6B	up	down	o	2.47641845589544	-1.73872184639692	1.25877542258942e-05	0.00190055448492138	hsa-miR-429|PARD6B
hsa-miR-34c-5p	PARD6B	up	down	o	1.45947258621476	-1.73872184639692	0.0112535500494988	0.00190055448492138	hsa-miR-34c-5p|PARD6B
hsa-miR-103a-3p	PDE3B	down	up	o	-3.35069678149035	1.0820897792732	1.34436001595048e-05	0.00673694063961729	hsa-miR-103a-3p|PDE3B
hsa-miR-369-3p	PDE3B	down	up	o	-2.16943254231645	1.0820897792732	0.00143366920293941	0.00673694063961729	hsa-miR-369-3p|PDE3B
hsa-miR-494-3p	PDGFRA	down	up	o	-2.33786094593974	1.02115922474084	5.62113054088687e-05	0.0312768923602396	hsa-miR-494-3p|PDGFRA
hsa-miR-423-5p	PKIA	down	up	o	-1.59599216581548	1.85501850413273	0.00128025193794645	0.00245479150918301	hsa-miR-423-5p|PKIA
hsa-miR-520f-3p	PKIA	down	up	o	-9.48008780325755	1.85501850413273	8.18451715043443e-11	0.00245479150918301	hsa-miR-520f-3p|PKIA
hsa-miR-369-3p	PKIA	down	up	o	-2.16943254231645	1.85501850413273	0.00143366920293941	0.00245479150918301	hsa-miR-369-3p|PKIA
hsa-miR-103a-3p	PKIA	down	up	o	-3.35069678149035	1.85501850413273	1.34436001595048e-05	0.00245479150918301	hsa-miR-103a-3p|PKIA
CXCR6	PNOC	up	up	u	1.1516434543097	1.57049399311968	0.0110065042640036	0.00111450258202015	CXCR6|PNOC
NPY1R	PNOC	down	up	o	-2.83505468810876	1.57049399311968	0.00761559730543996	0.00111450258202015	NPY1R|PNOC
CXCL9	PNOC	up	up	u	1.6884291947666	1.57049399311968	0.0116897546575383	0.00111450258202015	CXCL9|PNOC
CXCR5	PNOC	up	up	u	1.26639563491093	1.57049399311968	0.00687592970680264	0.00111450258202015	CXCR5|PNOC
CCR7	PNOC	up	up	u	1.94989783008129	1.57049399311968	0.00175911697349956	0.00111450258202015	CCR7|PNOC
S1PR4	PNOC	up	up	u	1.67275662753577	1.57049399311968	0.000619822504735688	0.00111450258202015	S1PR4|PNOC
CCL21	PNOC	up	up	u	1.43075326315072	1.57049399311968	0.0483128574181585	0.00111450258202015	CCL21|PNOC
C3	PNOC	up	up	u	1.32979191839762	1.57049399311968	0.00529636717469501	0.00111450258202015	C3|PNOC
CCL5	PNOC	up	up	u	1.4934479397018	1.57049399311968	0.00506774710417861	0.00111450258202015	CCL5|PNOC
hsa-miR-494-3p	PNOC	down	up	o	-2.33786094593974	1.57049399311968	5.62113054088687e-05	0.00111450258202015	hsa-miR-494-3p|PNOC
CCR5	PNOC	up	up	u	1.03001645278962	1.57049399311968	0.0250791698963566	0.00111450258202015	CCR5|PNOC
CXCL13	PNOC	up	up	u	2.87181181416536	1.57049399311968	0.000754528324868007	0.00111450258202015	CXCL13|PNOC
SIAH2	POU2AF1	down	up	o	-1.11541629340672	2.48771663422527	0.00935937144679661	0.00070356196373004	SIAH2|POU2AF1
hsa-miR-374a-5p	PPM1H	up	down	o	1.89447560990763	-1.03267471707523	1.05828222269153e-05	0.0364882853692268	hsa-miR-374a-5p|PPM1H
hsa-miR-16-5p	PPM1H	up	down	o	4.82426185666549	-1.03267471707523	1.10235248731121e-10	0.0364882853692268	hsa-miR-16-5p|PPM1H
hsa-miR-320b	PPM1H	up	down	o	1.35910833364961	-1.03267471707523	0.010754973667569	0.0364882853692268	hsa-miR-320b|PPM1H
hsa-miR-330-3p	PPM1H	up	down	o	2.00956361925975	-1.03267471707523	1.91899091014658e-06	0.0364882853692268	hsa-miR-330-3p|PPM1H
hsa-miR-424-5p	PPM1H	up	down	o	1.37889015670152	-1.03267471707523	0.0178484444091234	0.0364882853692268	hsa-miR-424-5p|PPM1H
hsa-miR-410-3p	PPM1H	up	down	o	1.26190059312711	-1.03267471707523	0.0235738414183567	0.0364882853692268	hsa-miR-410-3p|PPM1H
hsa-miR-26b-5p	PPM1H	up	down	o	4.91580206477167	-1.03267471707523	2.37451653056682e-10	0.0364882853692268	hsa-miR-26b-5p|PPM1H
hsa-miR-26a-5p	PPM1H	up	down	o	3.46962061718514	-1.03267471707523	3.58101944166065e-10	0.0364882853692268	hsa-miR-26a-5p|PPM1H
hsa-miR-195-5p	PPM1H	up	down	o	2.87896722943219	-1.03267471707523	2.3058518970595e-06	0.0364882853692268	hsa-miR-195-5p|PPM1H
hsa-miR-27b-3p	PPM1H	up	down	o	1.46974073633405	-1.03267471707523	7.46655174176041e-05	0.0364882853692268	hsa-miR-27b-3p|PPM1H
hsa-miR-32-5p	PPM1H	up	down	o	1.56839286843817	-1.03267471707523	0.0101974178348863	0.0364882853692268	hsa-miR-32-5p|PPM1H
hsa-miR-125a-5p	PPM1H	up	down	o	1.68740999157085	-1.03267471707523	0.000733624510390954	0.0364882853692268	hsa-miR-125a-5p|PPM1H
hsa-miR-15b-5p	PPM1H	up	down	o	4.97247406727533	-1.03267471707523	2.00451162953537e-15	0.0364882853692268	hsa-miR-15b-5p|PPM1H
LCK	PRKCQ	up	up	u	1.23513728857034	1.17778587168216	0.00643223611569782	0.0014712517045219	LCK|PRKCQ
IGHV2-5	PRKCQ	up	up	u	1.19039662384072	1.17778587168216	0.0381957453086016	0.0014712517045219	IGHV2-5|PRKCQ
IGKV1D-16	PRKCQ	up	up	u	2.72294358669483	1.17778587168216	0.00139973247615749	0.0014712517045219	IGKV1D-16|PRKCQ
CD3D	PRKCQ	up	up	u	1.63685039987555	1.17778587168216	0.00111450258202015	0.0014712517045219	CD3D|PRKCQ
IGLC2	PRKCQ	up	up	u	2.61101477021537	1.17778587168216	0.00245479150918301	0.0014712517045219	IGLC2|PRKCQ
CD3G	PRKCQ	up	up	u	1.40689904296256	1.17778587168216	0.00468632321009627	0.0014712517045219	CD3G|PRKCQ
IGKV4-1	PRKCQ	up	up	u	2.85056775579267	1.17778587168216	0.00070356196373004	0.0014712517045219	IGKV4-1|PRKCQ
IGLC6	PRKCQ	up	up	u	2.90550094438991	1.17778587168216	0.00115390168968066	0.0014712517045219	IGLC6|PRKCQ
PRKCB	PRKCQ	up	up	u	1.22869002088155	1.17778587168216	0.0110444434562054	0.0014712517045219	PRKCB|PRKCQ
SELL	PRKCQ	up	up	u	1.2511302216457	1.17778587168216	0.0387860728655943	0.0014712517045219	SELL|PRKCQ
hsa-miR-299-5p	PTGIS	down	up	o	-1.83699644938534	1.08246565121749	0.0159817196485335	0.0213587658700097	hsa-miR-299-5p|PTGIS
CD3D	PTPRC	up	up	u	1.63685039987555	1.20172512661429	0.00111450258202015	0.00111450258202015	CD3D|PTPRC
LCK	PTPRC	up	up	u	1.23513728857034	1.20172512661429	0.00643223611569782	0.00111450258202015	LCK|PTPRC
PTPRC	PTPRCAP	up	up	u	1.20172512661429	1.07343067437115	0.00111450258202015	0.0106523848960279	PTPRC|PTPRCAP
LCK	PTPRCAP	up	up	u	1.23513728857034	1.07343067437115	0.00643223611569782	0.0106523848960279	LCK|PTPRCAP
hsa-miR-340-5p	RERG	up	down	o	3.16852799292164	-1.1388050638502	2.90774795958271e-11	0.0153895982249142	hsa-miR-340-5p|RERG
hsa-miR-33b-5p	RERG	up	down	o	1.4903734538185	-1.1388050638502	0.0124605340430998	0.0153895982249142	hsa-miR-33b-5p|RERG
hsa-miR-223-3p	RERG	up	down	o	1.88810244624633	-1.1388050638502	0.000813913793206972	0.0153895982249142	hsa-miR-223-3p|RERG
hsa-miR-186-5p	RGS22	up	down	o	3.11009582413249	-1.20896884605912	0.000347454251052641	0.0333606177899224	hsa-miR-186-5p|RGS22
CXCR6	S1PR4	up	up	u	1.1516434543097	1.67275662753577	0.0110065042640036	0.000619822504735688	CXCR6|S1PR4
CCL21	S1PR4	up	up	u	1.43075326315072	1.67275662753577	0.0483128574181585	0.000619822504735688	CCL21|S1PR4
CXCL13	S1PR4	up	up	u	2.87181181416536	1.67275662753577	0.000754528324868007	0.000619822504735688	CXCL13|S1PR4
hsa-miR-103a-3p	SEL1L3	down	up	o	-3.35069678149035	1.28679192040858	1.34436001595048e-05	0.00136239565555706	hsa-miR-103a-3p|SEL1L3
CFH	SELL	up	up	u	1.06347664158953	1.2511302216457	0.00328318509692725	0.0387860728655943	CFH|SELL
hsa-miR-23b-3p	SH3BGR	up	down	o	2.69167714887179	-1.06335692515515	0.00031269282621455	0.00445001055853985	hsa-miR-23b-3p|SH3BGR
hsa-miR-23a-3p	SH3BGR	up	down	o	1.4247409440254	-1.06335692515515	0.0070585365734708	0.00445001055853985	hsa-miR-23a-3p|SH3BGR
hsa-miR-30a-5p	SIAH2	up	down	o	1.46406894643764	-1.11541629340672	0.000490003633773429	0.00935937144679661	hsa-miR-30a-5p|SIAH2
hsa-miR-30d-5p	SIAH2	up	down	o	3.16836275557492	-1.11541629340672	1.03762417277069e-07	0.00935937144679661	hsa-miR-30d-5p|SIAH2
hsa-miR-340-5p	SIAH2	up	down	o	3.16852799292164	-1.11541629340672	2.90774795958271e-11	0.00935937144679661	hsa-miR-340-5p|SIAH2
hsa-miR-320b	SIAH2	up	down	o	1.35910833364961	-1.11541629340672	0.010754973667569	0.00935937144679661	hsa-miR-320b|SIAH2
hsa-miR-30b-5p	SIAH2	up	down	o	3.20598900692799	-1.11541629340672	8.91152716647548e-11	0.00935937144679661	hsa-miR-30b-5p|SIAH2
hsa-miR-30c-5p	SIAH2	up	down	o	3.44941232364504	-1.11541629340672	1.02125156851083e-10	0.00935937144679661	hsa-miR-30c-5p|SIAH2
LCK	SIT1	up	up	u	1.23513728857034	1.15129913905398	0.00643223611569782	0.00336985865244774	LCK|SIT1
ZAP70	SIT1	up	up	u	1.21123216909793	1.15129913905398	0.00412253959627465	0.00336985865244774	ZAP70|SIT1
PTPRC	SLAMF1	up	up	u	1.20172512661429	1.04062760011775	0.00111450258202015	0.000912859826346745	PTPRC|SLAMF1
SH2D1A	SLAMF1	up	up	u	1.11737059054842	1.04062760011775	0.00197064953403878	0.000912859826346745	SH2D1A|SLAMF1
SH2D1A	SLAMF6	up	up	u	1.11737059054842	1.01015173077192	0.00197064953403878	0.0165465916510313	SH2D1A|SLAMF6
SH2D1A	SLAMF7	up	up	u	1.11737059054842	1.65197435815584	0.00197064953403878	0.000606378243921599	SH2D1A|SLAMF7
hsa-miR-192-5p	SLC39A6	up	down	o	1.04169248395941	-1.67380195238403	0.0373163014115545	0.0129880861687289	hsa-miR-192-5p|SLC39A6
hsa-miR-20b-5p	SLC39A6	up	down	o	4.44689665014361	-1.67380195238403	3.35177105090826e-13	0.0129880861687289	hsa-miR-20b-5p|SLC39A6
hsa-miR-106a-5p	SLC39A6	up	down	o	4.34717349894865	-1.67380195238403	1.66642512358709e-11	0.0129880861687289	hsa-miR-106a-5p|SLC39A6
hsa-miR-17-5p	SLC39A6	up	down	o	7.72607561490113	-1.67380195238403	8.42790169517066e-17	0.0129880861687289	hsa-miR-17-5p|SLC39A6
hsa-miR-32-5p	SLC39A6	up	down	o	1.56839286843817	-1.67380195238403	0.0101974178348863	0.0129880861687289	hsa-miR-32-5p|SLC39A6
hsa-miR-20a-5p	SLC39A6	up	down	o	5.37388813738188	-1.67380195238403	2.90774795958271e-11	0.0129880861687289	hsa-miR-20a-5p|SLC39A6
hsa-miR-106b-5p	SLC39A6	up	down	o	2.30723835627468	-1.67380195238403	9.41435398421369e-09	0.0129880861687289	hsa-miR-106b-5p|SLC39A6
hsa-miR-29b-3p	SYT9	up	down	o	2.37529301367963	-1.16003229926477	1.04242976397723e-06	0.0464542192442694	hsa-miR-29b-3p|SYT9
CD3G	SYT9	up	down	o	1.40689904296256	-1.16003229926477	0.00468632321009627	0.0464542192442694	CD3G|SYT9
hsa-miR-196b-5p	SYT9	up	down	o	3.04793095549512	-1.16003229926477	1.53517515515265e-07	0.0464542192442694	hsa-miR-196b-5p|SYT9
hsa-miR-9-5p	SYT9	up	down	o	3.09119446914196	-1.16003229926477	0.000378655993247486	0.0464542192442694	hsa-miR-9-5p|SYT9
hsa-miR-34c-5p	SYT9	up	down	o	1.45947258621476	-1.16003229926477	0.0112535500494988	0.0464542192442694	hsa-miR-34c-5p|SYT9
CD3D	SYT9	up	down	o	1.63685039987555	-1.16003229926477	0.00111450258202015	0.0464542192442694	CD3D|SYT9
hsa-miR-29a-3p	SYT9	up	down	o	1.91785065753981	-1.16003229926477	3.59238433403265e-05	0.0464542192442694	hsa-miR-29a-3p|SYT9
hsa-miR-410-3p	TCEAL1	up	down	o	1.26190059312711	-1.03715648111209	0.0235738414183567	0.00900427349159356	hsa-miR-410-3p|TCEAL1
ZAP70	TCL1A	up	up	u	1.21123216909793	2.6270308905645	0.00412253959627465	0.00196472244273704	ZAP70|TCL1A
hsa-miR-339-5p	TPRG1	up	down	o	1.81164648432867	-1.78292355605285	0.0435143304881383	0.0408807925803033	hsa-miR-339-5p|TPRG1
hsa-miR-1271-5p	TPRG1	up	down	o	2.87470800440553	-1.78292355605285	2.30389261234386e-09	0.0408807925803033	hsa-miR-1271-5p|TPRG1
hsa-miR-30a-5p	TPRG1	up	down	o	1.46406894643764	-1.78292355605285	0.000490003633773429	0.0408807925803033	hsa-miR-30a-5p|TPRG1
hsa-miR-23b-3p	TPRG1	up	down	o	2.69167714887179	-1.78292355605285	0.00031269282621455	0.0408807925803033	hsa-miR-23b-3p|TPRG1
hsa-miR-582-5p	TPRG1	up	down	o	3.51083312157301	-1.78292355605285	0.0373386463374746	0.0408807925803033	hsa-miR-582-5p|TPRG1
hsa-miR-30c-5p	TPRG1	up	down	o	3.44941232364504	-1.78292355605285	1.02125156851083e-10	0.0408807925803033	hsa-miR-30c-5p|TPRG1
hsa-miR-19a-3p	TPRG1	up	down	o	2.63769949808488	-1.78292355605285	2.85468252060469e-08	0.0408807925803033	hsa-miR-19a-3p|TPRG1
hsa-miR-23a-3p	TPRG1	up	down	o	1.4247409440254	-1.78292355605285	0.0070585365734708	0.0408807925803033	hsa-miR-23a-3p|TPRG1
