node1	node2	dirnode1	dirnode2	dir	logFCnode1	logFCnode2	fdrnode1	fdrnode2	pairs
hsa-miR-141-3p	CERS6	down	up	o	-3.02917308942756	1.22100657867733	0.0182109352678541	0.0248101441360092	hsa-miR-141-3p|CERS6
hsa-miR-17-5p	CERS6	down	up	o	-5.98309604192827	1.22100657867733	0.006609502309041	0.0248101441360092	hsa-miR-17-5p|CERS6
hsa-miR-148a-3p	CERS6	down	up	o	-2.79995119357716	1.22100657867733	0.0437912425384752	0.0248101441360092	hsa-miR-148a-3p|CERS6
hsa-miR-30d-5p	CERS6	down	up	o	-2.67419588386449	1.22100657867733	0.0474865945989311	0.0248101441360092	hsa-miR-30d-5p|CERS6
hsa-miR-34c-5p	CERS6	down	up	o	-1.63555061547884	1.22100657867733	0.00806624862506223	0.0248101441360092	hsa-miR-34c-5p|CERS6
hsa-miR-452-5p	CERS6	down	up	o	-4.15503388282049	1.22100657867733	0.0321954305261949	0.0248101441360092	hsa-miR-452-5p|CERS6
hsa-miR-9-5p	CERS6	down	up	o	-5.72599370543455	1.22100657867733	2.72508810090508e-09	0.0248101441360092	hsa-miR-9-5p|CERS6
hsa-miR-222-3p	ESR1	down	up	o	-2.4221866554013	3.29464227208324	0.0338137674408271	0.0317327574050544	hsa-miR-222-3p|ESR1
hsa-miR-18a-5p	ESR1	down	up	o	-3.49745874212726	3.29464227208324	0.00266371028084267	0.0317327574050544	hsa-miR-18a-5p|ESR1
hsa-miR-17-5p	ESR1	down	up	o	-5.98309604192827	3.29464227208324	0.006609502309041	0.0317327574050544	hsa-miR-17-5p|ESR1
hsa-miR-148a-3p	ESR1	down	up	o	-2.79995119357716	3.29464227208324	0.0437912425384752	0.0317327574050544	hsa-miR-148a-3p|ESR1
hsa-miR-221-3p	ESR1	down	up	o	-2.31433792422341	3.29464227208324	0.0179303480055631	0.0317327574050544	hsa-miR-221-3p|ESR1
hsa-miR-454-3p	ESR1	down	up	o	-2.74070949767429	3.29464227208324	0.0188488302554965	0.0317327574050544	hsa-miR-454-3p|ESR1
hsa-miR-107	ESR1	down	up	o	-2.49767569302223	3.29464227208324	0.000381905786596837	0.0317327574050544	hsa-miR-107|ESR1
hsa-miR-301a-3p	ESR1	down	up	o	-2.28171426492422	3.29464227208324	0.0412184594228078	0.0317327574050544	hsa-miR-301a-3p|ESR1
hsa-miR-19a-3p	ESR1	down	up	o	-2.63315268126631	3.29464227208324	0.0473426452417031	0.0317327574050544	hsa-miR-19a-3p|ESR1
hsa-miR-17-5p	FOXA1	down	up	o	-5.98309604192827	3.8272686588786	0.006609502309041	2.44259558326247e-06	hsa-miR-17-5p|FOXA1
hsa-miR-132-3p	FOXA1	down	up	o	-3.81456091974567	3.8272686588786	0.00788679121302861	2.44259558326247e-06	hsa-miR-132-3p|FOXA1
hsa-miR-141-3p	FOXA1	down	up	o	-3.02917308942756	3.8272686588786	0.0182109352678541	2.44259558326247e-06	hsa-miR-141-3p|FOXA1
hsa-miR-30d-5p	FOXA1	down	up	o	-2.67419588386449	3.8272686588786	0.0474865945989311	2.44259558326247e-06	hsa-miR-30d-5p|FOXA1
hsa-miR-23a-3p	FOXA1	down	up	o	-1.53546094711834	3.8272686588786	0.0474865945989311	2.44259558326247e-06	hsa-miR-23a-3p|FOXA1
ESR1	FOXA1	up	up	u	3.29464227208324	3.8272686588786	0.0317327574050544	2.44259558326247e-06	ESR1|FOXA1
XBP1	FOXA1	up	up	u	2.61583853291975	3.8272686588786	0.00156069801866552	2.44259558326247e-06	XBP1|FOXA1
AR	FOXA1	up	up	u	2.72339611969536	3.8272686588786	0.0299348329075885	2.44259558326247e-06	AR|FOXA1
hsa-miR-30d-5p	GLUD2	down	up	o	-2.67419588386449	1.24907996022684	0.0474865945989311	0.0193389044149801	hsa-miR-30d-5p|GLUD2
hsa-miR-129-5p	GPR160	down	up	o	-1.34834701040617	2.30594687093255	0.0225582480347229	0.00686177196241324	hsa-miR-129-5p|GPR160
GSTA2	GSTA5	down	down	d	-2.51328895062143	-3.25046743754886	0.0193389044149801	0.0445594063662126	GSTA2|GSTA5
hsa-miR-15b-5p	INPP5J	down	up	o	-3.25609798307128	2.29320208025958	0.00411177015424443	0.0412897793814328	hsa-miR-15b-5p|INPP5J
hsa-let-7a-5p	KIAA1244	down	up	o	-5.23390380821811	1.97032711730974	0.00846459835999488	0.0300708554357707	hsa-let-7a-5p|KIAA1244
hsa-miR-9-5p	KIAA1244	down	up	o	-5.72599370543455	1.97032711730974	2.72508810090508e-09	0.0300708554357707	hsa-miR-9-5p|KIAA1244
hsa-let-7g-5p	KIAA1244	down	up	o	-2.55417918752821	1.97032711730974	0.0407757610695505	0.0300708554357707	hsa-let-7g-5p|KIAA1244
hsa-miR-1271-5p	KIAA1244	down	up	o	-2.22114657237312	1.97032711730974	0.0270653488196737	0.0300708554357707	hsa-miR-1271-5p|KIAA1244
hsa-miR-30d-5p	KIAA1244	down	up	o	-2.67419588386449	1.97032711730974	0.0474865945989311	0.0300708554357707	hsa-miR-30d-5p|KIAA1244
hsa-let-7f-5p	KIAA1244	down	up	o	-3.13550889208112	1.97032711730974	0.00806624862506223	0.0300708554357707	hsa-let-7f-5p|KIAA1244
hsa-miR-135a-5p	KIAA1244	down	up	o	-1.62338720671552	1.97032711730974	0.0290378779319553	0.0300708554357707	hsa-miR-135a-5p|KIAA1244
hsa-miR-135b-5p	KIAA1244	down	up	o	-5.26203067314419	1.97032711730974	6.47260283613501e-08	0.0300708554357707	hsa-miR-135b-5p|KIAA1244
hsa-miR-98-5p	KIAA1244	down	up	o	-3.18187693766999	1.97032711730974	0.0196541772577621	0.0300708554357707	hsa-miR-98-5p|KIAA1244
hsa-miR-19a-3p	KIAA1244	down	up	o	-2.63315268126631	1.97032711730974	0.0473426452417031	0.0300708554357707	hsa-miR-19a-3p|KIAA1244
hsa-miR-224-5p	KIAA1244	down	up	o	-3.5046404096936	1.97032711730974	0.0308078781212156	0.0300708554357707	hsa-miR-224-5p|KIAA1244
hsa-miR-135a-5p	KIF3B	down	up	o	-1.62338720671552	1.29991976511575	0.0290378779319553	0.041644767824115	hsa-miR-135a-5p|KIF3B
hsa-miR-15b-5p	KIF3B	down	up	o	-3.25609798307128	1.29991976511575	0.00411177015424443	0.041644767824115	hsa-miR-15b-5p|KIF3B
hsa-miR-135b-5p	KIF3B	down	up	o	-5.26203067314419	1.29991976511575	6.47260283613501e-08	0.041644767824115	hsa-miR-135b-5p|KIF3B
hsa-miR-18a-5p	KIF3B	down	up	o	-3.49745874212726	1.29991976511575	0.00266371028084267	0.041644767824115	hsa-miR-18a-5p|KIF3B
hsa-miR-107	KIF3B	down	up	o	-2.49767569302223	1.29991976511575	0.000381905786596837	0.041644767824115	hsa-miR-107|KIF3B
hsa-miR-29b-3p	KIF3B	down	up	o	-2.23179974387619	1.29991976511575	0.00931540781226713	0.041644767824115	hsa-miR-29b-3p|KIF3B
hsa-miR-17-5p	KIF3B	down	up	o	-5.98309604192827	1.29991976511575	0.006609502309041	0.041644767824115	hsa-miR-17-5p|KIF3B
ESR1	KLK5	up	down	o	3.29464227208324	-3.59839195357206	0.0317327574050544	0.034565228676299	ESR1|KLK5
ESR1	KRT4	up	down	o	3.29464227208324	-1.9354980748673	0.0317327574050544	0.0125525992122591	ESR1|KRT4
hsa-miR-136-5p	NFIB	up	down	o	2.21855745239315	-2.18078031675336	0.0218025220295956	0.0317327574050544	hsa-miR-136-5p|NFIB
ESR1	NOP2	up	down	o	3.29464227208324	-1.21628889527651	0.0317327574050544	0.0165426944921548	ESR1|NOP2
hsa-miR-129-5p	THSD4	down	up	o	-1.34834701040617	2.5444438896755	0.0225582480347229	0.0382353847853805	hsa-miR-129-5p|THSD4
hsa-miR-362-5p	THSD4	down	up	o	-2.10703979264307	2.5444438896755	0.00411177015424443	0.0382353847853805	hsa-miR-362-5p|THSD4
hsa-miR-34c-5p	THSD4	down	up	o	-1.63555061547884	2.5444438896755	0.00806624862506223	0.0382353847853805	hsa-miR-34c-5p|THSD4
ESR1	XBP1	up	up	u	3.29464227208324	2.61583853291975	0.0317327574050544	0.00156069801866552	ESR1|XBP1
